row,col,expected,actual,file
818,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
819,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
820,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
821,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
822,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
823,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
824,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
825,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
826,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
827,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
828,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
829,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
830,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
831,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
832,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
833,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
834,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
835,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
836,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
837,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
838,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
839,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
840,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
841,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
842,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
843,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
844,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
845,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
846,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
847,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
848,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
849,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
850,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
851,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
852,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
853,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
854,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
855,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
856,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
857,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
858,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
859,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
860,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
861,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
862,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
863,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
864,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
865,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
866,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
867,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
868,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
869,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
870,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
871,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
872,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
873,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
874,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
875,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
876,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
877,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
878,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
879,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
880,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
881,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
882,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
883,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
884,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
885,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
886,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
887,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
888,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
889,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
890,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
891,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
892,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
893,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
894,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
895,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
896,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
897,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
898,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
899,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
900,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
901,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
902,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
903,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
904,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
905,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
906,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
907,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
908,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
909,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
910,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
911,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
912,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
913,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
914,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
915,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
916,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
917,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
918,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
919,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
920,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
921,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
922,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
923,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
924,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
925,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
926,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
927,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
928,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
929,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
930,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
931,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
932,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
933,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
934,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
935,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
936,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
937,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
938,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
939,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
940,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
941,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
942,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
943,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
944,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
945,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
946,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
947,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
948,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
949,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
950,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
951,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
952,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
953,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
954,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
955,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
956,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
957,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
958,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
959,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
960,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
961,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
962,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
963,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
964,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
965,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
966,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
967,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
968,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
969,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
970,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
971,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
972,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
973,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
974,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
975,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
976,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
977,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
978,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
979,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
980,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
981,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
982,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
983,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
984,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
985,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
986,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
987,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
988,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
989,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
990,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
991,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
992,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
993,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
994,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
995,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
996,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
997,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
998,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
999,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
1000,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
1001,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
1002,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
1003,6,15 columns,6 columns,/Users/adrianstier/Stier-LTH-expression-by-temperature-2025/data/raw/pam/PAM_data.csv
